1970,2373,2127
1974,2373,2125
1975,2369,2127
1977,2374,2127
1972,2373,2125
1973,2373,2122
1973,2372,2129
1977,2374,2127
1972,2377,2123
1974,2377,2127
1977,2376,2125
1968,2377,2130
1974,2371,2129
1973,2374,2128
1974,2374,2125
1970,2373,2130
1976,2376,2125
1974,2375,2125
1972,2371,2129
1971,2375,2127
1967,2373,2127
1976,2379,2121
1970,2373,2127
1975,2372,2126
1972,2380,2128
1970,2373,2126
1972,2370,2128
1974,2377,2128
1974,2373,2122
1974,2377,2128
1976,2375,2124
1968,2373,2127
1971,2374,2123
1975,2375,2133
1977,2373,2123
1973,2367,2130
1969,2373,2128
1972,2374,2126
1971,2375,2125
1971,2377,2126
1974,2369,2129
1975,2378,2125
1973,2375,2130
1973,2378,2129
1975,2375,2123
1972,2378,2125
1968,2376,2126
1971,2378,2129
1972,2376,2126
1971,2375,2119
1969,2374,2128
1969,2371,2131
1977,2367,2127
1976,2377,2131
1977,2373,2123
1969,2375,2124
1971,2372,2129
1973,2374,2126
1974,2371,2126
1973,2377,2122
1975,2378,2125
1973,2375,2127
1973,2375,2125
1972,2371,2128
1971,2370,2124
1977,2373,2130
1976,2373,2125
1974,2374,2126
1975,2374,2126
1972,2372,2124
1966,2373,2127
1974,2376,2127
1971,2375,2125
1973,2373,2131
1974,2369,2133
1972,2373,2123
1969,2373,2125
1970,2375,2127
1972,2374,2124
1973,2373,2122
1969,2371,2128
1969,2375,2122
1972,2371,2123
1977,2379,2122
1973,2374,2129
1971,2377,2129
1972,2373,2123
1969,2376,2126
1971,2377,2128
1970,2373,2131
1975,2373,2128
1975,2372,2122
1971,2374,2121
1975,2375,2128
1976,2374,2120
1970,2373,2132
1968,2373,2127
1972,2375,2124
1971,2375,2124
1974,2374,2124
1970,2375,2126
1971,2376,2125
1977,2375,2121
1970,2375,2128
1975,2373,2129
1977,2375,2124
1975,2379,2126
1979,2374,2125
1973,2372,2123
1973,2369,2127
1973,2378,2129
1972,2375,2127
1969,2373,2124
1967,2375,2129
1969,2368,2128
1966,2374,2123
1970,2371,2124
1968,2375,2126
1969,2371,2123
1965,2373,2124
1975,2376,2129
1973,2376,2125
1974,2374,2129
1977,2379,2125
1973,2371,2125
1969,2376,2126
1977,2378,2121
1971,2371,2131
1969,2377,2131
1975,2370,2122
1972,2369,2124
1975,2371,2121
1977,2373,2123
1972,2368,2128
1973,2380,2126
1972,2368,2121
1971,2371,2119
1970,2375,2130
1969,2373,2128
1973,2370,2123
1971,2370,2129
1968,2373,2127
1967,2373,2129
1968,2369,2124
1974,2375,2127
1969,2368,2128
1972,2376,2122
1968,2373,2129
1972,2373,2122
1974,2374,2119
1968,2371,2126
1974,2375,2116
1969,2377,2117
1972,2377,2126
1976,2382,2123
1975,2379,2126
1977,2374,2125
1964,2375,2123
1963,2371,2123
1965,2372,2125
1970,2374,2124
1971,2375,2130
1971,2376,2122
1975,2372,2123
1972,2374,2126
1971,2371,2123
1972,2375,2126
1971,2373,2127
1971,2371,2125
1967,2375,2123
1974,2375,2129
1969,2377,2127
1973,2379,2130
1975,2375,2126
1974,2372,2120
1969,2368,2120
1973,2376,2125
1971,2375,2122
1972,2371,2126
1967,2367,2126
1973,2371,2127
1979,2378,2120
1971,2373,2124
1977,2375,2129
1974,2377,2121
1972,2375,2129
1973,2379,2125
1973,2377,2126
1974,2376,2127
1970,2376,2124
1972,2375,2125
1973,2374,2125
1972,2368,2130
1971,2373,2127
1970,2375,2129
1970,2378,2131
1974,2366,2127
1974,2370,2125
1972,2380,2130
1973,2373,2125
1975,2374,2123
1973,2374,2125
1968,2370,2121
1980,2378,2128
1975,2373,2127
1972,2373,2129
1970,2380,2127
1978,2377,2128
1971,2368,2128
1976,2370,2130
1975,2373,2128
1979,2374,2125
1969,2375,2131
1973,2381,2131
1973,2371,2122
1971,2374,2127
1972,2374,2122
1976,2374,2124
1971,2376,2126
1971,2375,2121
1976,2375,2127
1972,2374,2122
1976,2373,2126
1962,2370,2131
1975,2369,2130
1973,2383,2125
1973,2377,2122
1976,2382,2119
1972,2375,2127
1977,2371,2126
1976,2370,2126
1974,2371,2131
1975,2376,2127
1972,2372,2133
1973,2373,2124
1972,2373,2126
1981,2371,2125
1973,2374,2127
1973,2377,2131
1970,2373,2122
1973,2371,2124
1968,2370,2122
1975,2372,2127
1969,2372,2131
1975,2369,2124
1971,2376,2127
1971,2371,2130
1974,2373,2129
1968,2372,2131
1972,2375,2127
1975,2372,2131
1972,2373,2128
1975,2373,2128
1972,2372,2122
1972,2368,2129
1977,2373,2129
1973,2377,2128
1969,2376,2125
1974,2375,2129
1973,2375,2123
1975,2371,2124
1971,2375,2123
1978,2373,2128
1974,2378,2126
1973,2374,2130
1972,2373,2125
1974,2371,2127
1973,2373,2127
1972,2376,2127
1977,2381,2124
1973,2375,2120
1976,2375,2120
1970,2379,2124
1972,2373,2126
1971,2377,2123
1974,2374,2127
1976,2375,2125
1971,2374,2131
1976,2371,2132
1969,2375,2127
1970,2374,2129
1968,2373,2128
1969,2375,2128
1966,2373,2126
1975,2367,2123
1967,2370,2122
1965,2373,2130
1976,2381,2123
1970,2370,2118
1978,2370,2128
1975,2373,2132
1974,2375,2123
1976,2373,2123
1975,2377,2122
1974,2374,2130
1971,2371,2124
1972,2372,2123
1974,2374,2130
1978,2377,2130
1968,2373,2129
1977,2371,2134
1971,2374,2127
1973,2379,2126
1972,2368,2122
1977,2377,2127
1969,2375,2124
1970,2372,2127
1974,2374,2126
1975,2375,2128
1976,2375,2123
1972,2377,2118
1976,2376,2133
1968,2373,2127
1973,2375,2130
1972,2370,2124
1975,2373,2132
1973,2374,2130
1973,2373,2129
1968,2370,2131
1975,2373,2126
1969,2379,2127
1977,2378,2128
1969,2373,2127
1969,2369,2125
1967,2370,2126
1968,2381,2126
1979,2380,2127
1983,2387,2120
1976,2379,2132
1969,2370,2135
1971,2371,2133
1971,2371,2131
1970,2371,2131
1970,2373,2133
1968,2372,2135
1966,2375,2137
1972,2375,2137
1979,2378,2122
1979,2375,2126
1976,2371,2124
1977,2373,2132
1967,2370,2125
1969,2370,2131
1974,2376,2124
1975,2374,2132
1971,2369,2131
1968,2370,2127
1975,2371,2124
1971,2371,2124
1970,2371,2125
1972,2373,2129
1973,2375,2131
1971,2375,2119
1969,2373,2122
1968,2373,2129
1973,2375,2127
1975,2375,2119
1968,2371,2130
1970,2375,2129
1970,2371,2126
1969,2373,2123
1973,2379,2123
1972,2375,2126
1967,2375,2126
1971,2375,2125
1971,2373,2120
1973,2375,2124
1970,2378,2123
1973,2376,2123
1973,2375,2122
1970,2369,2128
1967,2375,2125
1974,2375,2120
1968,2373,2125
1970,2371,2121
1967,2374,2126
1969,2378,2125
1974,2372,2126
1967,2375,2127
1971,2372,2119
1971,2379,2124
1966,2374,2124
1966,2374,2124
1969,2373,2132
1969,2371,2123
1968,2374,2123
1971,2376,2124
1970,2371,2121
1970,2375,2126
1969,2374,2131
1969,2373,2126
1967,2371,2126
1967,2375,2125
1974,2377,2124
1966,2370,2123
1967,2374,2125
1969,2373,2130
1972,2375,2125
1974,2377,2124
1970,2377,2120
1969,2375,2126
1968,2371,2124
1977,2375,2123
1965,2376,2121
1973,2371,2126
1966,2371,2124
1974,2370,2130
1972,2375,2125
1971,2373,2118
1973,2375,2127
1969,2371,2124
1977,2376,2131
1972,2379,2126
1970,2373,2126
1968,2374,2125
1970,2380,2129
1974,2373,2124
1978,2376,2117
1971,2368,2129
1973,2374,2126
1974,2374,2121
1972,2379,2122
1971,2376,2127
1972,2375,2126
1972,2375,2126
1969,2375,2121
1965,2378,2127
1970,2370,2123
1968,2375,2121
1969,2376,2123
1968,2373,2123
1966,2380,2125
1967,2376,2119
1976,2375,2121
1976,2373,2123
1971,2376,2119
1968,2374,2123
1967,2373,2122
1966,2374,2124
1971,2374,2126
1970,2373,2129
1966,2373,2128
1970,2377,2124
1973,2379,2127
1968,2377,2123
1968,2375,2129
1972,2378,2122
1967,2371,2123
1972,2379,2125
1974,2375,2120
1971,2373,2127
1970,2377,2123
1970,2380,2122
1966,2377,2129
1974,2372,2124
1970,2371,2123
1971,2376,2118
1974,2375,2131
1966,2373,2132
1963,2371,2124
1967,2373,2123
1975,2377,2126
1970,2376,2127
1973,2377,2126
1970,2377,2121
1962,2374,2124
1971,2380,2125
1970,2373,2123
1969,2375,2125
1970,2372,2124
1970,2373,2127
1972,2379,2122
1971,2373,2129
1973,2374,2122
1969,2374,2124
1973,2372,2128
1970,2374,2127
1970,2373,2124
1966,2375,2126
1970,2376,2127
1970,2376,2126
1968,2375,2126
1970,2374,2120
1970,2374,2120
1970,2377,2127
1975,2377,2125
1975,2383,2124
1972,2374,2127
1971,2372,2128
1972,2371,2125
1972,2371,2130
1971,2374,2124
1970,2376,2129
1969,2371,2128
1973,2373,2121
1969,2380,2129
1971,2374,2123
1972,2376,2126
1975,2376,2127
1969,2374,2124
1969,2375,2124
1967,2373,2124
1969,2371,2123
1972,2378,2128
1969,2374,2119
1970,2378,2129
1972,2373,2127
1965,2371,2128
1965,2378,2127
1971,2372,2127
1965,2377,2123
1973,2373,2126
1974,2375,2126
1970,2375,2124
1971,2375,2126
1969,2378,2120
1970,2376,2130
1971,2374,2125
1969,2375,2127
1965,2370,2124
1974,2372,2125
1974,2374,2120
1971,2379,2119
1970,2375,2126
1966,2371,2127
1974,2374,2126
1965,2373,2126
1975,2373,2119
1970,2377,2129
1970,2379,2131
1972,2372,2123
1973,2377,2123
1971,2374,2127
1976,2375,2127
1969,2374,2119
1973,2377,2124
1966,2370,2129
1966,2376,2128
1971,2375,2125
1971,2374,2122
1970,2376,2121
1973,2371,2128
1967,2375,2125
1975,2376,2128
1975,2375,2126
1967,2374,2125
1973,2375,2125
1971,2371,2125
1971,2370,2122
1965,2376,2121
1965,2374,2126
1973,2371,2127
1968,2371,2122
1971,2375,2127
1969,2378,2125
1969,2375,2130
1974,2374,2126
1969,2374,2122
1965,2372,2122
1968,2378,2128
1972,2375,2123
1975,2375,2122
1970,2373,2130
1972,2368,2128
1973,2372,2119
1975,2375,2127
1968,2370,2121
1971,2375,2121
1969,2377,2123
1972,2373,2121
1973,2376,2118
1968,2375,2121
1970,2373,2127
1970,2373,2125
1966,2373,2126
1971,2373,2126
1972,2373,2126
1969,2373,2127
1967,2373,2125
1969,2376,2124
1972,2372,2120
1972,2375,2122
1972,2376,2121
1969,2376,2125
1967,2376,2121
1972,2375,2126
1971,2370,2125
1970,2377,2124
1973,2371,2124
1969,2374,2127
1971,2378,2123
1968,2374,2130
1967,2369,2123
1973,2373,2125
1969,2372,2123
1968,2371,2124
1973,2374,2129
1973,2377,2126
1971,2378,2117
1971,2372,2119
1971,2377,2130
1969,2374,2124
1971,2375,2123
1973,2374,2128
1974,2380,2123
1963,2374,2123
1975,2374,2124
1973,2373,2132
1971,2369,2126
1971,2378,2122
1968,2372,2126
1970,2370,2126
1972,2369,2125
1969,2375,2123
1971,2373,2122
1968,2371,2126
1971,2377,2122
1968,2375,2123
1972,2372,2124
1971,2369,2122
1969,2373,2124
1973,2371,2128
1971,2376,2127
1971,2376,2130
1969,2369,2124
1969,2375,2126
1967,2372,2125
1969,2376,2119
1965,2375,2127
1968,2373,2127
1969,2374,2123
1970,2380,2126
1969,2375,2126
1973,2369,2118
1972,2374,2124
1971,2378,2124
1969,2373,2119
1973,2375,2129
1972,2370,2125
1970,2373,2123
1969,2375,2127
1970,2376,2126
1968,2370,2126
1973,2372,2126
1973,2376,2130
1974,2376,2123
1968,2377,2127
1974,2368,2124
1969,2374,2126
1976,2378,2131
1972,2373,2130
1969,2375,2128
1976,2371,2127
1969,2370,2122
1969,2374,2127
1977,2377,2126
1973,2372,2125
1968,2376,2126
1968,2373,2122
1971,2372,2130
1968,2375,2124
1972,2373,2129
1966,2370,2127
1968,2371,2125
1972,2374,2127
1968,2383,2128
1969,2379,2124
1973,2371,2125
1967,2372,2125
1966,2370,2122
1967,2368,2121
1968,2378,2123
1974,2376,2126
1975,2371,2126
1975,2376,2123
1969,2378,2122
1968,2372,2132
1977,2371,2123
1973,2376,2123
1967,2375,2126
1970,2381,2121
1971,2373,2126
1969,2371,2123
1974,2375,2132
1974,2371,2122
1972,2373,2125
1974,2376,2126
1969,2373,2118
1970,2374,2123
1969,2373,2125
1975,2383,2120
1970,2377,2124
1975,2373,2123
1970,2378,2125
1965,2373,2131
1972,2375,2119
1975,2375,2121
1965,2372,2124
1972,2372,2125
1972,2373,2129
1972,2372,2126
1968,2374,2122
1970,2375,2125
1979,2374,2123
1972,2377,2125
1970,2369,2123
1969,2373,2125
1972,2377,2125
1973,2380,2124
1972,2374,2121
1969,2374,2124
1975,2377,2127
1974,2374,2127
1970,2375,2124
1968,2374,2124
1971,2378,2125
1972,2376,2131
1966,2377,2126
1973,2373,2124
1970,2374,2129
1970,2377,2132
1971,2374,2120
1968,2378,2125
1961,2372,2122
1970,2375,2126
1965,2373,2122
1974,2378,2129
1974,2376,2129
1974,2373,2131
1969,2377,2126
1969,2372,2130
1969,2373,2126
1974,2372,2125
1971,2377,2128
1970,2373,2124
1968,2372,2129
1974,2374,2129
1970,2371,2120
1969,2366,2126
1970,2374,2130
1973,2371,2126
1969,2373,2125
1967,2379,2131
1975,2379,2130
1976,2371,2124
1971,2369,2123
1970,2371,2127
1972,2375,2127
1973,2373,2131
1969,2374,2129
1967,2372,2126
1972,2373,2126
1971,2371,2123
1975,2375,2126
1967,2378,2126
1968,2375,2125
1972,2374,2121
1973,2375,2127
1971,2377,2126
1969,2374,2130
1968,2375,2127
1970,2372,2126
1963,2379,2127
1973,2375,2128
1971,2373,2126
1971,2374,2119
1969,2375,2125
1972,2374,2128
1974,2371,2126
1972,2375,2127
1973,2373,2119
1975,2374,2123
1963,2372,2124
1977,2375,2125
1977,2373,2127
1972,2373,2121
1970,2372,2122
1966,2373,2124
1974,2374,2127
1975,2377,2124
1972,2373,2123
1971,2374,2126
1970,2375,2122
1972,2372,2122
1971,2376,2128
1971,2375,2122
1970,2368,2127
1973,2374,2125
1973,2375,2122
1978,2372,2127
1973,2375,2127
1967,2375,2125
1972,2376,2125
1971,2374,2127
1965,2376,2124
1966,2368,2123
1974,2375,2127
1969,2371,2127
1971,2377,2127
1970,2374,2125
1973,2371,2124
1969,2370,2127
1973,2376,2126
1976,2371,2123
1965,2376,2127
1974,2374,2129
1976,2370,2127
1975,2368,2128
1970,2376,2123
1973,2373,2124
1969,2369,2128
1973,2373,2123
1975,2373,2123
1971,2376,2127
1969,2372,2124
1969,2375,2123
1969,2376,2125
1969,2374,2125
1971,2368,2127
1974,2375,2131
1970,2375,2124
1975,2372,2123
1971,2377,2125
1970,2370,2127
1972,2373,2122
1971,2376,2122
1969,2371,2124
1972,2374,2122
1973,2370,2126
1974,2374,2126
1974,2378,2121
1970,2373,2125
1975,2378,2122
1971,2371,2123
1970,2375,2126
1967,2380,2122
1968,2372,2128
1974,2375,2123
1971,2369,2126
1977,2373,2125
1973,2374,2123
1974,2375,2122
1974,2377,2122
1974,2376,2121
1976,2376,2120
1976,2375,2121
1970,2376,2127
1971,2372,2125
1973,2374,2125
1970,2375,2127
1970,2377,2121
1971,2372,2122
1973,2372,2126
1971,2371,2128
1972,2374,2126
1970,2370,2123
1967,2371,2123
1975,2376,2123
1975,2373,2121
1971,2374,2125
1974,2373,2118
1970,2373,2130
1970,2376,2125
1970,2373,2128
1971,2374,2127
1973,2379,2124
1971,2372,2122
1976,2369,2123
1973,2366,2131
1969,2372,2123
1973,2377,2126
1973,2376,2123
1977,2374,2127
1969,2370,2125
1972,2374,2122
1969,2375,2117
1967,2373,2127
1975,2374,2122
1969,2376,2124
1967,2374,2128
1976,2371,2125
1971,2373,2123
1966,2374,2119
1970,2380,2127
1975,2378,2125
1975,2373,2120
1969,2375,2126
1967,2372,2126
1973,2371,2118
1971,2377,2124
1973,2375,2126
1970,2375,2127
1971,2371,2129
1973,2370,2123
1971,2379,2124
1967,2373,2124
1972,2374,2125
1974,2376,2131
1969,2379,2126
1974,2375,2126
1966,2379,2127
1975,2376,2125
1972,2369,2117
1971,2369,2124
1967,2373,2119
1969,2379,2127
1965,2376,2127
1967,2375,2125
1980,2377,2125
1970,2378,2122
1972,2372,2131
1967,2372,2126
1977,2375,2125
1971,2371,2118
1970,2373,2127
1967,2375,2129
1971,2373,2119
1973,2375,2122
1974,2374,2126
1967,2376,2122
1972,2376,2129
1971,2371,2122
1968,2371,2125
1971,2374,2122
1969,2378,2126
1972,2375,2123
1965,2375,2122
1977,2377,2125
1973,2373,2126
1972,2373,2127
1971,2376,2120
1968,2377,2129
1975,2373,2123
1975,2374,2124
1971,2379,2125
1973,2375,2125
1974,2381,2123
1972,2372,2126
1970,2369,2129
1970,2371,2122
1971,2379,2125
1976,2380,2123
1977,2378,2126
1972,2379,2126
1973,2374,2125
1977,2371,2123
1972,2377,2122
1972,2375,2122
1971,2373,2125
1979,2376,2127
1969,2372,2129
1973,2371,2124
1972,2374,2126
1976,2372,2123
1973,2378,2127
1973,2373,2129
1971,2374,2123
1974,2372,2126
1971,2371,2123
1971,2373,2129
1970,2373,2123
1972,2373,2127
1970,2371,2124
1976,2376,2129
1974,2375,2127
1968,2375,2125
1967,2372,2125
1972,2374,2129
1974,2375,2123
1971,2372,2132
1971,2376,2121
1968,2369,2122
1971,2373,2127
1968,2374,2125
1974,2375,2127
1977,2375,2128
1972,2375,2125
1969,2371,2127
1968,2378,2127
1966,2366,2129
1969,2376,2121
1973,2374,2125
1970,2371,2126
1967,2375,2123
1971,2370,2124
1977,2378,2122
1974,2376,2126
1971,2369,2123
1970,2372,2123
1972,2371,2129
1969,2368,2125
1976,2371,2126
1971,2375,2124
1970,2377,2127
1972,2375,2125
1966,2376,2124
1967,2373,2127
1973,2379,2121
1967,2374,2123
1971,2375,2126
1974,2377,2129
1968,2376,2124
1971,2373,2124
1973,2374,2124
1970,2369,2129
1971,2371,2123
1969,2372,2124
1974,2372,2133
1971,2374,2134
1964,2367,2128
1966,2370,2128
1968,2371,2127
1970,2371,2127
1969,2372,2129
1970,2373,2123
1969,2376,2125
1976,2377,2122
1972,2371,2124
1971,2373,2125
1969,2371,2127
1974,2374,2125
1973,2375,2121
1967,2374,2126
1971,2375,2127
1971,2372,2125
1971,2375,2122
1968,2379,2126
1965,2373,2120
1972,2374,2117
1968,2371,2125
1968,2377,2126
1968,2372,2129
1974,2371,2130
1973,2373,2123
1972,2373,2126
1970,2372,2129
1973,2375,2120
1970,2383,2123
1967,2372,2126
1968,2374,2124
1973,2377,2123
1971,2372,2125
1970,2374,2125
1971,2379,2121
1972,2377,2126
1973,2377,2125
1972,2375,2129
1968,2372,2124
1977,2374,2126
1969,2373,2127
1966,2376,2122
1971,2374,2125
1975,2373,2120
1972,2374,2125
1970,2374,2126
1973,2370,2124
1974,2371,2121
1971,2372,2124
1971,2375,2123
1972,2373,2127
1973,2378,2126
1972,2377,2123
1969,2370,2124
1974,2375,2123
1971,2373,2121
1978,2371,2123
1973,2373,2119
1970,2379,2126
1972,2374,2129
1973,2374,2131
1971,2373,2130
1971,2376,2124
1973,2371,2126
1970,2367,2121
1971,2372,2123
1969,2376,2125
1979,2374,2128
1969,2370,2128
1971,2369,2123
1968,2377,2125
1977,2378,2126
1975,2372,2123
1972,2370,2123
1974,2373,2124
1969,2375,2129
1974,2373,2127
1969,2371,2126
1970,2366,2126
1973,2375,2127
1973,2377,2123
1971,2375,2125
1977,2373,2129
1971,2377,2130
1969,2378,2127
1971,2377,2123
1969,2375,2124
1971,2373,2122
1973,2382,2126
1972,2375,2123
1965,2371,2124
1970,2381,2127
1971,2378,2127
1967,2377,2118
1973,2376,2121
1971,2377,2125
1970,2372,2126
1967,2375,2124
1972,2374,2127
1968,2378,2123
1972,2377,2123
1971,2372,2126
1972,2377,2127
1976,2374,2127
1975,2377,2126
1971,2381,2120
1975,2377,2120
1968,2379,2123
1969,2374,2125
1974,2374,2131
1972,2382,2127
1975,2379,2129
1970,2370,2130
1971,2371,2127
1966,2369,2125
1971,2372,2119
1968,2378,2126
1973,2377,2124
1971,2379,2127
1973,2374,2121
1966,2370,2124
1966,2367,2127
1967,2372,2127
1972,2379,2126
1969,2378,2126
1964,2378,2123
1971,2376,2120
1971,2375,2119
1969,2372,2117
1971,2379,2126
1966,2377,2125
1967,2375,2125
1968,2374,2131
1970,2378,2121
1969,2375,2123
1966,2374,2131
1974,2375,2117
1967,2378,2122
1972,2374,2121
1974,2373,2123
1974,2382,2125
1974,2377,2121
1977,2374,2125
1969,2376,2127
1973,2379,2124
1971,2380,2129
1971,2376,2124
1970,2374,2126
1973,2371,2127
1974,2373,2125
1974,2374,2126
1973,2376,2126
1970,2373,2123
1979,2375,2121
1970,2377,2126
1969,2371,2125
1973,2376,2124
1967,2379,2125
1971,2375,2123
1971,2372,2124
1971,2376,2124
1973,2376,2127
1968,2372,2122
1973,2372,2127
1968,2374,2134
1971,2369,2126
1967,2373,2123
1974,2372,2130
1972,2373,2129
1971,2379,2126
1963,2373,2135
1966,2373,2131
1968,2376,2126
1976,2377,2126
1970,2373,2127
1974,2372,2123
1973,2375,2129
1973,2374,2124
1972,2374,2126
1970,2374,2127
1967,2372,2126
1973,2377,2122
1976,2371,2123
1976,2373,2123
1971,2374,2129
1971,2376,2128
1972,2371,2130
1969,2372,2124
1968,2373,2127
1969,2375,2129
1973,2375,2126
1972,2376,2125
1971,2372,2118
1971,2377,2127
1973,2377,2121
1971,2368,2127
1970,2375,2119
1971,2374,2125
1967,2373,2125
1974,2374,2121
1968,2375,2123
1966,2368,2121
1975,2376,2124
1971,2374,2124
1966,2375,2123
1967,2373,2128
1971,2375,2122
1971,2371,2130
1972,2375,2127
1973,2371,2123
1970,2377,2126
1973,2371,2120
1969,2374,2118
1971,2372,2127
1974,2372,2128
1974,2372,2127
1975,2376,2123
1968,2375,2125
1975,2373,2126
1971,2371,2122
1967,2379,2128
1967,2374,2127
1970,2377,2127
1970,2372,2126
1973,2371,2124
1973,2379,2122
1974,2375,2125
1970,2375,2126
1974,2375,2122
1970,2371,2121
1973,2376,2126
1968,2378,2122
1964,2373,2127
1971,2375,2127
1975,2378,2127
1970,2380,2125
1971,2376,2126
1970,2375,2126
1971,2374,2125
1972,2374,2127
1969,2376,2123
1978,2375,2123
1972,2369,2124
1974,2377,2127
1961,2371,2125
1971,2374,2124
1978,2372,2122
1969,2377,2122
1971,2372,2125
1970,2376,2131
1975,2380,2125
1972,2378,2129
1972,2378,2125
1965,2378,2122
1974,2378,2120
1975,2372,2121
1974,2384,2122
1976,2385,2125
1969,2379,2118
1965,2381,2115
1963,2373,2118
1970,2369,2122
1966,2370,2109
1961,2371,2117
1958,2372,2135
1958,2369,2142
1968,2379,2130
1977,2379,2116
1977,2377,2108
1967,2374,2113
1957,2375,2115
1961,2376,2109
1967,2374,2107
1964,2377,2109
1960,2375,2109
1960,2376,2112
1972,2381,2114
1971,2384,2108
1969,2379,2107
1969,2378,2109
1961,2379,2113
1977,2379,2116
1977,2383,2112
1968,2385,2119
1968,2376,2118
1966,2373,2114
1969,2374,2113
1970,2382,2114
1970,2376,2118
1971,2372,2119
1973,2375,2118
1977,2378,2116
1967,2382,2116
1963,2379,2121
1968,2379,2123
1967,2372,2125
1972,2377,2113
1974,2385,2113
1972,2381,2113
1967,2375,2116
1970,2372,2119
1977,2375,2123
1980,2383,2107
1971,2388,2113
1973,2378,2117
1967,2379,2113
1964,2383,2115
1966,2387,2118
1976,2377,2122
1979,2367,2119
1981,2372,2119
1974,2378,2123
1967,2375,2112
1967,2376,2095
1967,2375,2096
1991,2377,2114
1994,2369,2123
1982,2377,2118
1977,2380,2113
1961,2382,2114
1961,2374,2121
1975,2375,2117
1977,2373,2119
1968,2377,2116
1966,2379,2120
1972,2379,2115
1979,2378,2103
1968,2382,2100
1967,2383,2107
1969,2379,2118
1969,2376,2118
1974,2380,2119
1977,2367,2114
1975,2379,2112
1980,2375,2112
1979,2377,2115
1977,2378,2109
1971,2381,2107
1976,2387,2110
1974,2379,2118
1980,2371,2120
1976,2372,2120
1977,2373,2122
1978,2372,2121
1979,2373,2119
1977,2374,2118
1977,2375,2118
1967,2377,2119
1979,2376,2119
1975,2383,2118
1971,2378,2119
1972,2377,2122
1973,2375,2119
1973,2374,2120
1975,2375,2114
1975,2377,2112
1977,2378,2111
1976,2377,2108
1973,2379,2111
1968,2375,2114
1972,2380,2118
1964,2377,2112
1981,2379,2106
1973,2381,2107
1968,2383,2111
1974,2376,2118
1974,2372,2116
1966,2373,2119
1968,2376,2119
1973,2375,2110
1970,2378,2111
1970,2379,2117
1973,2381,2109
1967,2379,2111
1962,2377,2116
1971,2378,2118
1970,2374,2115
1969,2378,2111
1973,2371,2115
1967,2372,2118
1963,2376,2120
1962,2372,2120
1962,2380,2115
1955,2376,2117
1963,2374,2115
1962,2376,2115
1962,2378,2116
1952,2373,2111
1959,2377,2120
1959,2373,2119
1958,2377,2112
1964,2379,2117
1966,2371,2116
1971,2378,2115
1973,2373,2110
1976,2378,2113
1966,2379,2112
1968,2379,2113
1966,2374,2110
1964,2376,2112
1968,2378,2112
1964,2375,2118
1965,2376,2124
1976,2376,2125
1972,2378,2119
1972,2373,2124
1974,2379,2124
1972,2373,2121
1973,2379,2117
1971,2373,2123
1972,2376,2122
1970,2375,2122
1978,2379,2122
1974,2383,2116
1971,2380,2118
1969,2378,2116
1973,2371,2121
1970,2369,2126
1968,2371,2122
1973,2379,2119
1971,2372,2113
1971,2379,2117
1965,2375,2122
1966,2373,2126
1974,2371,2119
1970,2377,2118
1977,2377,2120
1971,2377,2119
1975,2379,2113
1968,2378,2117
1968,2374,2120
1972,2374,2119
1973,2384,2121
1965,2373,2115
1970,2378,2120
1964,2374,2120
1968,2370,2120
1971,2374,2120
1967,2376,2119
1970,2375,2118
1970,2375,2126
1975,2376,2123
1969,2375,2117
1966,2375,2127
1967,2379,2117
1970,2377,2118
1976,2371,2123
1973,2377,2118
1969,2374,2117
1971,2377,2122
1972,2376,2120
1970,2378,2120
1973,2377,2122
1979,2376,2121
1971,2374,2122
1964,2373,2120
1967,2379,2123
1969,2375,2116
1971,2372,2121
1966,2377,2118
1973,2375,2122
1970,2374,2119
1969,2374,2122
1970,2375,2120
1971,2379,2112
1972,2375,2120
1972,2368,2120
1969,2374,2122
1971,2379,2120
1970,2380,2116
1964,2376,2124
1974,2370,2117
1975,2373,2123
1973,2375,2121
1967,2373,2127
1970,2376,2121
1969,2375,2123
1964,2377,2121
1970,2381,2122
1965,2373,2119
1971,2380,2115
1968,2372,2118
1969,2375,2118
1970,2375,2122
1975,2378,2117
1970,2377,2117
1973,2376,2119
1971,2375,2118
1969,2376,2117
1974,2377,2118
1964,2372,2119
1969,2378,2117
1971,2373,2125
1969,2377,2126
1966,2370,2120
1971,2375,2116
1971,2380,2121
1967,2371,2121
1970,2381,2123
1974,2381,2114
1975,2377,2119
1965,2374,2116
1967,2378,2126
1968,2379,2118
1966,2375,2124
1969,2374,2122
1969,2373,2119
1969,2376,2118
1967,2371,2118
1969,2376,2122
1967,2376,2114
1966,2376,2114
1966,2374,2114
1968,2373,2116
1970,2374,2117
1971,2379,2119
1971,2383,2116
1970,2373,2119
1967,2379,2118
1973,2375,2116
1972,2378,2119
1968,2375,2121
1968,2370,2121
1969,2378,2117
1969,2373,2122
1970,2377,2118
1964,2374,2119
1969,2374,2118
1970,2379,2118
1971,2379,2117
1967,2374,2115
1964,2373,2117
1968,2378,2119
1967,2379,2118
1964,2377,2118
1967,2375,2125
1969,2377,2122
1973,2372,2115
1972,2377,2123
1970,2378,2121
1972,2369,2121
1968,2371,2125
1972,2373,2122
1972,2373,2118
1969,2373,2116
1973,2378,2119
